Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249716,290250,2022-09-13 19:42:35 CST,2022/9/13,19:42:35,Native Video,"3,279",2996,160,67,36,1,0,1,2,16,owned,Yes,12358,13069,0,00:02:26,https://www.facebook.com/100044147541030/posts/661905101957735,"感謝 都市零件派對 與 製作人 蘇打綠團長阿福，為台中捷運寫下那麼動聽的歌曲。 一年多的時間，捷運綠線從開通到千萬人次搭乘，感謝市民朋友每次的搭乘都是對 台中捷運 信賴與肯定。 曾經捷運是台中人的夢想。而「夢想」不該只停留在夢和想，感謝過去為台中捷運奉獻的所有人，我們攜手實現夢想的感覺真好！ - 家 〈TMRT Official Music Visualizer〉 詞曲/演唱｜ 都市零件派對 我們擁有同樣的夢 約好在這裡開始新的生活 期待未來 充滿笑容 手牽手 一起走 We come home 我們一起大口呼吸敞開心前進 牽手奔跑在草原 即使外面陰晴不定 We are young ,we have big faith. We strong, and we're safe Say hello , 台中捷運 你和我 We come home 冬日午後 打開一包太陽餅 喚起屬於這裡的記憶 坐上台中捷運 欣賞沿途的美麗 心裡嚮往之地 我從不擔心 我愛這座城市 (手牽手） 它也愛著我 （一起走） 和你ㄧ樣守護我（你和我 We come home ) 我們一起大口呼吸敞開心前進 牽手奔跑在草原 即使外面陰晴不定 We are young ,we have big faith. We strong, we're safe Say hello , 台中捷運 你和我 We come home",https://www.facebook.com/LuShiowYen/videos/885675999079596/,,,,,,,,-1.26
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249702,290238,2022-09-12 11:07:42 CST,2022/9/12,11:07:42,Photo,"3,082",2945,70,20,19,2,0,1,0,25,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/661006428714269,中秋連假結束，開工颱風攪局，大家要注意安全！ 第12號中颱 #梅花 持續緩慢向北移動，中央氣象局已發布海上颱風警報，雖然陸警機率漸低，但今明兩天距離台灣最近，受外圍環流影響，今天起到週三上半天可能都有雨，週三下半天逐漸轉乾，週五後才轉為多雲到晴且回溫。 稍早氣象局針對中部山區發布 #大雨特報，秀燕要提醒山區民眾，慎防坍方、落石及溪水暴漲。若有災情發生，也請撥打1999專線通報，提醒市民朋友外出記得攜帶雨具，務必注意安全，當心瞬間強降雨，希望大家都平安！,https://www.facebook.com/photo.php?fbid=661006195380959&set=a.546783853469861&type=3,,,,,,,,-2.31
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249690,290229,2022-09-11 11:10:41 CST,2022/9/11,11:10:41,Photo,"7,014",6631,200,61,55,1,33,0,1,32,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/660320975449481,月餅吃了，肉烤過了，該考慮考慮「梨」想身材了！ 趁著中秋連假大家享受完大魚大肉，換來滿滿的幸(罪)福(惡)感，秀燕要推薦大家「清爽解膩」的台中水果-高接梨、光波梨還有甘露梨。 台中市是全國最大「梨」產區，台中梨的好品質，有著水梨故鄉的美譽，過去仰賴進口梨穗，秀燕推動「國產優質梨穗示範補助」，減少依賴進口梨穗，現在正是需要我們支持在地優質農產的時候。 快把這些可愛的梨子帶回家！ 🎉和平農會訂購方式 https://hepingfa.com/products.php?cat=2&pid=5 🎉東勢農會訂購方式 https://ttsfa.com.tw/product/1501163866 🎉后里農會訂購方式 https://www.houlifa.org.tw/fcategory/1?page=1,https://www.facebook.com/photo.php?fbid=660320745449504&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-1.01
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249663,290198,2022-09-10 17:09:28 CST,2022/9/10,17:09:28,Photo,"3,291",3152,83,27,13,2,3,1,0,10,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/659774232170822,台中大眾交通里程碑：捷運第1000萬位乘客誕生了！ 昨天晚上台中捷運破千萬人次搭乘，我們準備了「一年份免費搭乘」的禮物贈送給幸運兒蔣先生與太太。突破千萬人次，是台中大眾交通的里程碑。 市民引頸期盼的捷運藍線也有重大的進展，9/7捷運藍線進行環境影響評估審查，委員關注植栽補植計畫、石虎棲地、太陽能裝置及考古遺址等議題，在市府同仁充分準備與專業規劃下，獲得環評委員肯定，順利通過環境影響評估審查。 打造市民需求的軌道運輸，市府團隊全力推動。 守護台中，我們繼續努力！,https://www.facebook.com/photo.php?fbid=659774058837506&set=a.546783853469861&type=3,,,,,,,,-2.16
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249637,290174,2022-09-09 10:06:33 CST,2022/9/9,10:06:33,Photo,"3,340",2697,87,22,69,14,1,429,0,21,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/658907392257506,備受國際尊敬的英國女王伊莉莎白二世（Elizabeth II）在今日凌晨，安詳的離開人世。 台中市與英國、大英國協的城市有許多深度交流、締結姐妹市/友好城市，秀燕代表台中市，向英國政府及大英國協人民至上誠摯的慰問及悼念。 感念伊麗莎白女王領導英國70年，對世界和平的奉獻，願女王安息。 *照片引用自BBC,https://www.facebook.com/photo.php?fbid=658909195590659&set=a.546783853469861&type=3,,,,,,,,-2.13
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249637,290174,2022-09-09 17:20:02 CST,2022/9/9,17:20:02,Photo,"9,607",8988,398,97,42,1,1,1,3,76,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/659093282238917,10年等待，今天豐原轉運中心順利啟用。 「開不了工的要開工，完不了工的要完工。」是市府團隊始終的堅持。在疫情威脅與缺工問題的挑戰下，市民、市府一心，持續推進，建設更好的大台中。 豐原轉運中心啟用，提供給市民轉運、商場、停車、活動空間、會議空間5大功能，7種交通工具：鐵路、捷運、客運、汽車、機車、計程車及腳踏車，也將陸續到位。 秀燕感謝市議員關注建設，讓公共建設有更好的品質。也感謝 江啟臣 委員協助向中央爭取經費，減輕市庫負擔。 轉運中心啟用後，可以提供給民眾優質的候車環境，提升轉乘效率，公共運輸的升級，也能夠帶動更多人流，帶動地方商機，台中的未來精彩可期！,https://www.facebook.com/photo.php?fbid=659088665572712&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.35
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249605,290141,2022-09-08 15:19:50 CST,2022/9/8,15:19:50,Photo,"6,588",6238,204,57,54,1,5,0,0,29,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/658311688983743,🌕中秋連假，真的要「芭比Ｑ」了！🍗🥓🍢 中秋是一家團圓的時刻，秀燕先祝福大家中秋節快樂。 今年想要BBQ的朋友，可以前往「清水區鰲峰山公園烤肉區」及「北屯區中正露營區」烤肉。其餘公園、綠地與園道等公共場所，均不開放烤肉及野炊喔！公共環境要靠大家一起維護，感謝市民朋友的配合。 秀燕還要提醒大家，務必遵守防疫規範： ⚠️除拍照用餐外，全程佩戴口罩 ⚠️不得逐桌敬茶敬酒 ⚠️未接種疫苗之長者、幼兒，不建議參加 ⚠️如有症狀請勿參加烤肉聚會 遵守防疫規範能保護自己也保護家人，共度美好中秋佳節🥮,https://www.facebook.com/photo.php?fbid=658311542317091&set=a.546783853469861&type=3,,,,,,,,-1.08
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249574,290118,2022-09-07 11:42:16 CST,2022/9/7,11:42:16,Photo,"8,411",7641,405,231,71,9,28,1,0,25,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/657522539062658,網友：「笑死，電梯按鈕怎麼長在公車站？」 賣鬧！秀燕跟大家介紹，這是候車亭服務燈！ 為了方便大家搭公車，市府在中清、北屯、崇德、文心、忠明、復興及五權7條路線上，總共136處候車亭建置「無障礙候車服務燈系」，搭車免揮手，按下要搭乘的公車號次，公車就會停下來。 這樣的設計，讓大家不用再站到候車亭外招手攔車，司機也能提前看到路線服務燈停靠，提供長輩與行動不便的市民有更安全的乘車服務。 除此之外，候車亭還有結合台中公車APP，用手機就能啟動服務燈，減少接觸公共設備的風險，今年將還會再建置100座無障礙候車服務燈系統，預計年底前完工上線服務，希望讓大家搭公車更舒適便利。 下載台中公車APP： 📍安卓版：https://bit.ly/3Rgb0Ys:=:https://play.google.com/store/apps/details?id=tms.tw.publictransit.TaichungCityBus&hl=zh_TW 📍IOS版：https://apple.co/3D6n2iK:=:https://apps.apple.com/tw/app/%E5%8F%B0%E4%B8%AD%E5%85%AC%E8%BB%8A/id590226800,https://www.facebook.com/photo.php?fbid=657522345729344&set=a.546783850136528&type=3,,,,,,,,1.18
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249574,290118,2022-09-07 15:45:44 CST,2022/9/7,15:45:44,Photo,"1,890",1779,65,31,9,1,1,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/657627225718856,☃️冰雪奇緣 艾莎和安娜公主的派對，邀請你來參加🎉 中秋連假，大家有想好要去哪裡走走嗎？ 秀燕邀請大家來台中一趟。 歡迎爸爸、媽媽帶著小朋友一起來參加 #2022台中國際動畫影展 戶外放映 ​ 🎥 《冰雪奇緣2》Frozen II​ 國語發音 / 中文字幕 / 1小時43分 ​ ​ ❄️活動時間：111.09.10 (六) 晚上19:00－21:00​ ❄️活動地點：台中新光三越百貨1F水舞廣場​ ❄️免費入場觀影，歡迎大家一起來！​ ❄️了解更多：https://lihi2.cc/SdXBr:=:https://twtiaf.com/2022/​ ​ ▷ 當日活動凡裝扮成《冰雪奇緣》中任意角色​ ▷ 即可免費兌換「冰雪搖滾加油棒」乙支 ​ ​ ​ ​ （數量有限，送完為止）​ ▷ 當日於現場購買「2022台中國際動畫影展」預售票劵​，還有多樣好禮任您選🎁數量有限、換完為止🎁​ ​ ▾▾▾┄┄┄┄┄┄┄▽┄┄┄┄┄┄┄▾▾▾​ 2022台中國際動畫影展 ✦ 蛻變．新生​ 09.23———09.28 台中新光影城​ ❄️官方網站：https://twtiaf.com/2022/​ ❄️Youtube頻道：https://lihi1.cc/m8XDv:=:https://www.youtube.com/channel/UCb5_jhzhIg3CjGii3uYSy3A,https://www.facebook.com/photo.php?fbid=657627145718864&set=a.546783853469861&type=3,,,,,,,,-3.77
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249574,290118,2022-09-07 20:14:59 CST,2022/9/7,20:14:59,Photo,"7,967",7457,226,185,36,1,3,1,0,58,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/657772505704328,與 江啟臣 委員一整天在和平考察市政進度。向市民朋友面對面請益，最能瞭解需求。 完善建設、服務市民，一起拚好日子。,https://www.facebook.com/photo.php?fbid=657771959037716&set=a.546783853469861&type=3,,,,,,,,1.12
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249548,290093,2022-09-06 09:29:46 CST,2022/9/6,09:29:46,Live Video Complete,"1,056",877,106,26,37,0,2,0,0,8,owned,Yes,30831,30877,0,00:48:02,https://www.facebook.com/100044147541030/posts/474358007670554,【直播📽：09/06台中市政府｜市政會議】 早安，今天召開第547市政會議， 歡迎大家收看了解市政，也一起推動市政。 📋市政會議｜專案報告 觀旅局「魅力臺中 有味城市 山海屯都正精彩」」 #新市政 #陽光政治 #全民參與公開透明,https://www.facebook.com/LuShiowYen/videos/474358007670554/,,,【直播：09/06台中市政府｜市政會議】,,,,,-1.69
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249548,290093,2022-09-06 17:28:13 CST,2022/9/6,17:28:13,Photo,"7,643",7092,259,182,43,2,2,1,0,62,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/656995655782013,台灣性別平權的觀念一直在進步，但我們也很清楚女性在這個時代還是面臨很多困難。今天2022台中女力治理論壇開幕，秀燕也想跟大家經驗分享。 秀燕從政20年，常常會被問起「工作及家庭取得平衡」。 我沒有什麼訣竅，只有更努力做給大家看、更用心經營家庭關係，證明女性也做得到，如果我們這個世代證明「女性也可以」，下一個世代或許就不會再用「性別」評價能力。 我剛上任時，台中市政府總共有216個委員會，政府規定每個委員會三分之一以上的委員要是女性，當時只有148個委員會符合性別名額平等，經過3年多的努力，全台中只剩下一個委員會沒有達標，99分的努力還差一點點，下次換屆台中一定能達成。 女力抬頭、多元參與，提供不同的觀點，市府決策會更貼心、更有人情味，一點一滴累積，相信「改變」看得見。,https://www.facebook.com/photo.php?fbid=656995465782032&set=a.546783853469861&type=3,,,,,,,,1.07
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249535,290077,2022-09-05 14:38:32 CST,2022/9/5,14:38:32,Photo,"6,660",6301,209,59,26,0,2,2,2,59,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/656228565858722,城市規劃要往未來看！為台中的發展做佈局。 秀燕上任前，台中沒有轉運中心。我們克服挑戰，規劃、興建了水湳、豐原、大臺中、烏日等4座轉運中心。 今天水湳轉運中心動土了。大臺中轉運中心也已在6 月份開工，而豐原轉運站預計在本週（9/9）啟用。 秀燕要特別感謝台中市專業的工程團隊，水湳轉運中心的規劃榮獲「2022年國家卓越建設獎最佳規劃設計類卓越獎」，這證明台中市在建築規劃設計上領先全國。 水湳轉運中心未來將整合國道客運、市區公車、捷運、計程車及iBike 等公共運輸工具，同時也預留從3、4樓銜接國道、捷運「橘」線共構車站以及國際會展中心人行立體空廊的規劃，預計115年完工啟用，提供給市民友善、優質的轉乘。,https://www.facebook.com/photo.php?fbid=656228379192074&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-1.07
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249521,290065,2022-09-04 20:11:46 CST,2022/9/4,20:11:46,Photo,"3,571",3440,73,13,13,0,1,1,0,30,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/655701829244729,颱風已經逐漸遠離台灣，但對天氣影響仍在持續。 稍早，氣象局針對中部山區發布大雨特報，連日降雨，秀燕要提醒山區民眾，慎防坍方、落石及溪水暴漲。 颱風軒嵐諾來襲，市府上緊發條，全面待命。感謝全體市府同仁，不畏風雨、日以繼夜的守護台中，市內仍有路樹遭吹斷、折枝的零星災情，秀燕已經指示風雨過後、盡速復原。 若有發現災害，也請市民撥打1999通報。颱風過後，大家出門還是務必注意安全，大家一定要平安。,https://www.facebook.com/photo.php?fbid=655701722578073&set=a.546783853469861&type=3,,,,,,,,-1.99
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249452,289996,2022-09-03 09:20:51 CST,2022/9/3,09:20:51,Photo,"5,065",4853,107,48,32,3,0,0,0,22,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/654679982680247,9月3日是「軍人節」，向颱風天仍在執勤的國軍致敬，也祝福英勇的國軍「軍人節快樂」。 暖心的國軍弟兄姊妹，在今年疫情期間，支援市府的防疫勤務，讓吃緊的防疫人力得到紓緩，作為台中市長，我必須再一次代表全體市民，感謝國軍弟兄，照顧台中、照顧市民。 國軍官兵犧牲自己人生最精華的年紀，挺身而出守衛疆土，才換來全體國人的安居樂業，我要向全體官兵弟兄姊妹致上最高的敬意。 謝謝你們守護台中，謝謝你們守護市民。,https://www.facebook.com/photo.php?fbid=654679779346934&set=a.546783853469861&type=3,,,,,,,,-1.41
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249452,289996,2022-09-02 16:38:28 CST,2022/9/2,16:38:28,Photo,"9,621",8407,817,258,44,5,3,4,17,66,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/654028449412067,4個月調查，查明25年前的性侵案件 性平會重罰：解聘、永不錄用、沒有退休金 25年前，黃姓教師性侵女學生的事件，性平會調查小組歷經4個月約談當事人、關係人等，努力查明25年前的案件，今日提出調查結果，懲處建議：黃姓教師予以解聘、永不錄用、沒有退休金。 市府接獲檢舉，隨即組成調查小組，暫緩該師的退休申請。調查小組5次約談當事人、行為人及關係人。很多了解當年發生什麼事的朋友也積極的投書、寫信到市長信箱，大家勇敢的講出當年的所見所聞，都是珍貴的調查線索。 我要對出面指控的受害者，表示敬意，她非常有勇氣，能夠挺身而出，經過調查，台中市政府也給予了最嚴厲的處分！秀燕也必須感謝調查小組不放過一絲一毫的線索，讓真相水落石出。 校園安全必須用最高標準檢視。每一位市民朋友給市府的建議、留言、批評，絕對是市府進步最重要的動力，我們台中絕不容忍狼師胡作非為！,https://www.facebook.com/photo.php?fbid=654446496036929&set=a.546783853469861&type=3,,,,,,,,1.35
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249316,289862,2022-09-01 08:04:21 CST,2022/9/1,08:04:21,Photo,"17,264",16113,672,109,202,54,17,0,3,94,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/652872642860981,91記者節，總是有許多回憶湧上心頭。 記者曾經是秀燕的職業，我熱愛這份工作。因為記者是一份有使命感的工作，讓社會看見真相，讓社會發生一點改變。 記者還是一個「哪裡危險，往哪裡去」的工作。颱風，記者現場連線。地震，記者往災區前進，甚至是戰爭，記者都在前線，讓大眾看見真相。 今天是記者節，秀燕要感謝媒體朋友勇敢報導。也祝福所有的媒體朋友，記者節快樂！ #記者節,https://www.facebook.com/photo.php?fbid=652872622860983&set=a.546783853469861&type=3,,,,,,,,2.43
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249351,289898,2022-09-01 18:23:31 CST,2022/9/1,18:23:31,Photo,"6,812",6254,393,80,43,4,2,2,8,26,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/653147199500192,強颱軒嵐諾逐漸接近台灣，市府密切注意颱風動態，秀燕已經指示各局處提早因應，務必將颱風的影響減到最小。 秀燕要向市民報告：颱風仍在持續增強，依據目前掌握狀況預報如下： ☀️今(週四)受颱風外圍環流影響，平地多雲時晴，山區全天偶有陣雨。 🌦週五受颱風外圍環流持續影響，沿海多雲偶短暫陣雨，山區全天有陣雨。 ⛈週六為軒嵐諾外圍環流影響本市最明顯的一天，需特別注意！ ☁️週日降雨明顯趨緩，僅山區有陣雨，颱風加速往日韓移動，本市天氣漸恢復晴朗。 多一分準備，少一分災害。明天上午颱風災害應變中心比照二級開，請市民朋友提早準備防颱的必要措施。 ✅下載「#臺中水情APP」即時掌握防災訊息及淹水資訊 iOS：http://apple.co/29vCVnm:=:https://itunes.apple.com/tw/app/tai-zhong-shui-qing/id567892287?l=zh&mt=8 Android：http://bit.ly/2reeT6E:=:https://play.google.com/store/apps/details?id=com.tcdpinfo&hl=zh_TW ✅災情通報，請撥打市民一碼通1999 ✅防災食物準備指引，請看這邊：https://taiwangov.com/WGdIz,https://www.facebook.com/photo.php?fbid=653147179500194&set=a.546783850136528&type=3,,,,,,,,-1.04
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249301,289850,2022-08-30 09:23:41 CST,2022/8/30,09:23:41,Live Video Complete,"1,104",898,119,31,36,1,2,1,5,11,owned,Yes,10166,10495,0,01:18:22,https://www.facebook.com/100044147541030/posts/1431784487316885,【直播📽：08/30台中市政府｜市政會議】 早安，今天召開第546市政會議， 歡迎大家收看了解市政，也一起推動市政。 📋市政會議｜專案報告 法制局「臺中法律服務多元化．調解績效冠群倫」 #新市政 #陽光政治 #全民參與公開透明,https://www.facebook.com/LuShiowYen/videos/1431784487316885/,,,盧秀燕｜【直播：08/30 台中市政府｜市政會議】,,,,,-1.61
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249301,289850,2022-08-30 19:02:46 CST,2022/8/30,19:02:46,Photo,"6,134",5644,341,62,34,1,5,0,8,39,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/651768299638082,"GoShare到台中！快去試試看！ 空氣污染是台中市民很重視的問題，讓大家更願意使用綠色交通工具，減少碳排放，是一個解決空污的重要方法。 台中市府在空污問題上對症下藥，在綠色運具上下功夫，現在的台中 ✅捷運綠線已經通車 ✅電動公車全國數量最多 ✅YouBike 2.0站點全國第一 ✅共享運具（GoShare、iRent）逐漸增加 有了共享運具，大家不必自行購買機車，減輕經濟負擔，同時節能減碳，「低碳」運具與公共運輸串連，讓大眾運輸越來越方便，城市空污就會越改善。 在GoShare加入後，台中總共有230輛共享汽車及1,070輛共享電動機車，服務範圍遍及市區重要交通樞紐、大專院校及觀光景點，滿足第一與最後一哩路的移動需求，市府繼續努力打通台中的交通任意門！",https://www.facebook.com/photo.php?fbid=651767839638128&set=a.546783853469861&type=3,,,,,,,,-1.16
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249219,289776,2022-08-28 13:16:21 CST,2022/8/28,13:16:21,Photo,"3,901",3731,90,29,32,1,0,0,2,16,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/650180753130170,今天是祖父母節。 各位可愛的孫子們，應該動起來了！回家給爺爺、奶奶一個擁抱，或是拿起電話大聲說出「我愛你」。 生活就是要點儀式感，讓今天特別起來，與爺爺奶奶一起慶祝祖父母節！ 秀燕很喜歡跟長輩交流，如 萬秀洗衣店 Want Show Laundry 的爺爺、奶奶學著穿搭、提倡環保、越活越年輕、長輩的生活經驗豐富，值得我們尊敬、學習與照顧。 台中市政府恢復老人健保補助、敬老愛心卡福利全國最優，台中市要把爺爺、奶奶照顧好！做一個尊敬長輩的城市。,https://www.facebook.com/photo.php?fbid=650180349796877&set=a.546783853469861&type=3,,,,,,,,-1.82
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249219,289776,2022-08-28 18:37:41 CST,2022/8/28,18:37:41,Photo,"5,379",5140,124,41,44,1,0,0,2,27,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/650330633115182,阿爸親像山！感謝爸爸們，照顧全家！ 祖父母節，市府安排了「模範父親與市長有約」，與「最強老爸」共度佳節，我們從各行各業中徵選模範父親，爸爸們不但為家庭付出，更是從事公益，奉獻社會。 家庭是穩定社會重要的一環，每一位家庭成員為家庭的奉獻，點滴的累積讓台中成為幸福城市的模範。 市府從各行各業中選出超過700位模範父親，致贈「良父典範」獎牌，謝謝所有的爸爸們用一生為社會貢獻，創造每個幸福家庭。,https://www.facebook.com/photo.php?fbid=650330176448561&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,-1.32
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249219,289776,2022-08-28 21:01:38 CST,2022/8/28,21:01:38,Photo,"15,821",14458,765,265,72,4,14,1,9,233,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/650406383107607,守護台中，我堅持。 拚好日子，我全力以赴！ 今天在全代會上，與國民黨提名的優秀夥伴齊聚一堂，共同誓言為國人拚好日子！ 國民黨是一個做實事的團隊，為人民努力做事，讓人民過好生活，秀燕全力以赴，我們作伙拚！,https://www.facebook.com/photo.php?fbid=650538263094419&set=a.546783853469861&type=3,,,,,,,,2.22
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249171,289727,2022-08-27 18:33:54 CST,2022/8/27,18:33:54,Photo,"11,681",11050,276,66,165,8,4,2,2,108,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/649637333184512,#平安回家 #嚇到秀燕 感謝大家集氣祈禱，最後大家都平安歸來，提醒出門務必小心。 市府同仁參加活動，在南投山區失聯。 同仁與秀燕共同歷經疫情的挑戰，如同一家人的情感，聽到大家集體失聯，在結束今天快打站的視察後，我火速前往南投關心搜救情形。 昨傍晚先找到19人，今再尋獲失聯的5人，「平安最重要」，感謝台中消防、南投消防與民間搜救，讓24名市府同仁可以平安回家。,https://www.facebook.com/photo.php?fbid=649637229851189&set=a.546783853469861&type=3,,,,,,,,1.64
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,249133,289687,2022-08-26 11:36:37 CST,2022/8/26,11:36:37,Photo,"1,800",1728,38,13,8,0,0,0,2,11,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/648808539934058,,https://www.facebook.com/photo.php?fbid=648806079934304&set=a.648808509934061&type=3,,,Photos from 盧秀燕's post,,,,,-3.95
